order_id,order_number,customer_id,store_id,order_date,order_status,payment_status,channel,,,shipping_method,total_item,shipped_date,delivery_date,expected_delivery_date,tracking_number,,,,grand_total,tax_total,shipping_total,shipping_cost,discount_total,,priority_order,is_express_delivery,cancelled_at,refunded_at,updated_at,new_column,created_at,coupon_code
125,ORD00000125,157,10,12/31/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,1,1/2/2026 0:00,1/2/2026 0:00,1/2/2026,,,,1,159999,126334.97,22740.29,0,149075.26,f,f,f,12/31/2025 0:00,08:13.5,,,,
126,ORD00000126,9,12,1/11/2026 0:00,Returned,Pending,In-Store,Walk-in,,Store Pickup,51,1/12/2026 0:00,1/12/2026 0:00,1/12/2026,,,,1,64990,55026.15,9904.71,0,64930.86,f,f,f,1/11/2026 0:00,08:13.5,,1/15/2026 0:00,,
127,ORD00000127,498,8,6/20/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,84,6/22/2025 0:00,6/22/2025 0:00,6/22/2025,,,,1,26999,20442.08,3679.57,0,24121.65,f,f,f,6/20/2025 0:00,08:13.5,,,,
129,ORD00000129,353,12,4/4/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,95,4/6/2025 0:00,4/6/2025 0:00,4/6/2025,,,,1,45999,42492.42,7648.64,0,50141.05,f,f,f,4/4/2025 0:00,08:13.5,,,,
137,ORD00000137,920,8,6/23/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,99,,,,,,,1,6998,5141.52,925.47,0,6066.99,f,f,f,6/23/2025 0:00,08:13.5,,,,
138,ORD00000138,323,11,6/28/2024 0:00,Cancelled,Pending,In-Store,Walk-in,,Store Pickup,71,,,,,,,1,57990,47240.01,8503.2,0,55743.21,f,f,f,6/28/2024 0:00,08:13.5,6/29/2024 0:00,,,
139,ORD00000139,819,5,11/9/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,16,11/10/2024 0:00,11/10/2024 0:00,11/10/2024,,,,1,44990,31154.02,5607.72,0,36761.74,f,f,f,11/9/2024 0:00,08:13.5,,,,
140,ORD00000140,457,8,11/1/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,72,11/2/2025 0:00,11/2/2025 0:00,11/2/2025,,,,1,22999,12467.01,2244.06,0,14711.07,f,f,f,11/1/2025 0:00,08:13.5,,,,
146,ORD00000146,434,3,5/27/2025 0:00,Cancelled,Pending,In-Store,Walk-in,,Store Pickup,32,,,,,,,1,10999,8102.47,1458.44,0,9560.91,f,f,f,5/27/2025 0:00,08:13.5,5/28/2025 0:00,,,
149,ORD00000149,839,7,5/26/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,52,5/28/2025 0:00,5/28/2025 0:00,5/28/2025,,,,1,174990,137435.08,24738.31,0,162173.39,f,f,f,5/26/2025 0:00,08:13.5,,,,
111,ORD00000111,738,13,6/11/2024 0:00,Processing,Pending,Online,Website,Tablet,Standard,7,,,,TRK000000000111,Delhivery,,1,32999,30238.34,5442.9,0,35681.24,f,f,f,6/11/2024 0:00,08:13.5,,,,
112,ORD00000112,585,13,7/14/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,23,7/16/2024 0:00,7/21/2024 0:00,7/21/2024,TRK000000000112,Xpressbees,,1,19999,14994.83,2699.07,0,17693.9,f,f,f,7/14/2024 0:00,08:13.5,,,,
113,ORD00000113,109,13,12/8/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,91,12/9/2024 0:00,12/16/2024 0:00,12/16/2024,TRK000000000113,Xpressbees,,1,17999,10840.5,1951.29,0,12791.79,f,f,f,12/8/2024 0:00,08:13.5,,,,
114,ORD00000114,333,13,8/16/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,16,8/18/2025 0:00,8/26/2025 0:00,8/26/2025,TRK000000000114,Blue Dart,,1,1999,1732.46,311.84,0,2044.3,f,f,f,8/16/2025 0:00,08:13.5,,,,
115,ORD00000115,887,13,2/23/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,79,2/25/2025 0:00,3/4/2025 0:00,3/4/2025,TRK000000000115,Shadowfax,,1,1899,1284.55,231.22,0,1515.77,f,f,f,2/23/2025 0:00,08:13.5,,,,
117,ORD00000117,433,13,3/31/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,45,4/2/2025 0:00,4/8/2025 0:00,4/8/2025,TRK000000000117,Shadowfax,,1,174990,145530.61,26195.51,0,171726.12,f,f,f,3/31/2025 0:00,08:13.5,,,,
118,ORD00000118,86,13,11/4/2024 0:00,Confirmed,Pending,Online,Website,Tablet,Standard,98,,,,TRK000000000118,Ecom Express,,1,17999,11334.76,2040.26,0,13375.02,f,f,f,11/4/2024 0:00,08:13.5,,,,
119,ORD00000119,49,13,7/29/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,20,7/31/2025 0:00,8/7/2025 0:00,8/7/2025,TRK000000000119,Xpressbees,,1,79999,69390.82,12490.35,0,81881.17,f,f,f,7/29/2025 0:00,08:13.5,,,,
120,ORD00000120,516,13,1/28/2024 0:00,Processing,Pending,Online,Website,Desktop,Standard,66,,,,TRK000000000120,Xpressbees,,1,19998,18599.44,3347.9,0,21947.33,f,f,f,1/28/2024 0:00,08:13.5,,,,
122,ORD00000122,19,13,1/17/2024 0:00,Cancelled,Pending,Online,Website,Desktop,Standard,27,,,,TRK000000000122,Xpressbees,,1,17999,15640.8,2815.34,0,18456.15,f,f,f,1/17/2024 0:00,08:13.5,1/18/2024 0:00,,,
123,ORD00000123,632,13,12/18/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,27,12/19/2025 0:00,12/25/2025 0:00,12/25/2025,TRK000000000123,Ecom Express,,1,2299,1929.18,347.25,0,2276.43,f,f,f,12/18/2025 0:00,08:13.5,,,,
124,ORD00000124,666,13,9/15/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,5,9/17/2024 0:00,9/25/2024 0:00,9/25/2024,TRK000000000124,Delhivery,,1,22999,20033.5,3606.03,0,23639.52,f,f,f,9/15/2024 0:00,08:13.5,,,,
128,ORD00000128,275,13,11/5/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,77,11/6/2025 0:00,11/11/2025 0:00,11/11/2025,TRK000000000128,Shadowfax,,1,61990,48328,8699.04,0,57027.03,f,f,f,11/5/2025 0:00,08:13.5,,,,
130,ORD00000130,854,13,1/14/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,44,1/15/2025 0:00,1/21/2025 0:00,1/21/2025,TRK000000000130,Xpressbees,,1,1899,1282.25,230.8,0,1513.05,f,f,f,1/14/2025 0:00,08:13.5,,,,
131,ORD00000131,813,13,5/31/2025 0:00,Confirmed,Pending,Online,Website,Tablet,Standard,46,,,,TRK000000000131,Blue Dart,,1,37999,27555.45,4959.98,0,32515.43,f,f,f,5/31/2025 0:00,08:13.5,,,,
132,ORD00000132,881,13,6/10/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,47,6/12/2025 0:00,6/19/2025 0:00,6/19/2025,TRK000000000132,Delhivery,,1,19999,18092.33,3256.62,0,21348.95,f,f,f,6/10/2025 0:00,08:13.5,,,,
133,ORD00000133,571,13,12/18/2025 0:00,Shipped,Pending,Online,Website,Tablet,Standard,26,12/19/2025 0:00,12/24/2025 0:00,12/24/2025,TRK000000000133,Xpressbees,,1,5598,2799,503.82,0,3302.82,f,f,f,12/18/2025 0:00,08:13.5,,,,
152,ORD00000152,573,10,4/8/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,75,4/9/2024 0:00,4/9/2024 0:00,4/9/2024,,,,1,25999,22414.28,4034.57,0,26448.85,f,f,f,4/8/2024 0:00,08:13.5,,,,
154,ORD00000154,957,6,2/4/2024 0:00,Cancelled,Pending,In-Store,Walk-in,,Store Pickup,27,,,,,,,1,144900,128732.19,23171.79,0,151903.98,f,f,f,2/4/2024 0:00,08:13.5,2/5/2024 0:00,,,
159,ORD00000159,551,10,8/2/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,96,8/4/2025 0:00,8/4/2025 0:00,8/4/2025,,,,1,114900,96199.48,17315.91,0,113515.39,f,f,f,8/2/2025 0:00,08:13.5,,,,
161,ORD00000161,851,6,10/24/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,73,10/26/2024 0:00,10/26/2024 0:00,10/26/2024,,,,1,40990,29432.12,5297.78,0,34729.9,f,f,f,10/24/2024 0:00,08:13.5,,,,
164,ORD00000164,833,1,1/12/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,79,1/13/2025 0:00,1/13/2025 0:00,1/13/2025,,,,1,92990,80776.3,14539.73,0,95316.03,f,f,f,1/12/2025 0:00,08:13.5,,,,
167,ORD00000167,67,12,5/21/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,7,5/23/2024 0:00,5/23/2024 0:00,5/23/2024,,,,1,54999,47388.77,8529.98,0,55918.75,f,f,f,5/21/2024 0:00,08:13.5,,,,
168,ORD00000168,905,1,4/20/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,25,4/22/2025 0:00,4/22/2025 0:00,4/22/2025,,,,1,44990,39304.59,7074.83,0,46379.42,f,f,f,4/20/2025 0:00,08:13.5,,,,
171,ORD00000171,245,10,12/18/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,75,12/19/2024 0:00,12/19/2024 0:00,12/19/2024,,,,1,54999,39513.55,7112.44,0,46625.98,f,f,f,12/18/2024 0:00,08:13.5,,,,
176,ORD00000176,526,3,11/9/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,58,11/10/2025 0:00,11/10/2025 0:00,11/10/2025,,,,1,15999,13049.38,2348.89,0,15398.27,f,f,f,11/9/2025 0:00,08:13.5,,,,
177,ORD00000177,674,7,12/6/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,72,12/7/2025 0:00,12/7/2025 0:00,12/7/2025,,,,1,17999,15353.43,2763.62,0,18117.05,f,f,f,12/6/2025 0:00,08:13.5,,,,
134,ORD00000134,971,13,2/23/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,4,2/25/2024 0:00,3/3/2024 0:00,3/3/2024,TRK000000000134,Ecom Express,,1,134990,110606.7,19909.21,0,130515.91,f,f,f,2/23/2024 0:00,08:13.5,,,,
135,ORD00000135,102,13,12/19/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,96,12/21/2024 0:00,12/29/2024 0:00,12/29/2024,TRK000000000135,Xpressbees,,1,32999,21875.45,3937.58,0,25813.03,f,f,f,12/19/2024 0:00,08:13.5,,,,
136,ORD00000136,273,13,3/11/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,48,3/12/2025 0:00,3/18/2025 0:00,3/18/2025,TRK000000000136,Ecom Express,,1,44990,37657.49,6778.35,0,44435.84,f,f,f,3/11/2025 0:00,08:13.5,,,,
141,ORD00000141,87,13,2/14/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,82,2/15/2025 0:00,2/22/2025 0:00,2/22/2025,TRK000000000141,Delhivery,,1,12999,11515.55,2072.8,0,13588.35,f,f,f,2/14/2025 0:00,08:13.5,,,,
142,ORD00000142,553,13,9/9/2025 0:00,Processing,Pending,Online,Website,Tablet,Standard,73,,,,TRK000000000142,Xpressbees,,1,3998,3465.74,623.83,0,4089.57,f,f,f,9/9/2025 0:00,08:13.5,,,,
143,ORD00000143,49,13,4/15/2025 0:00,Shipped,Pending,Online,Website,Desktop,Standard,20,4/17/2025 0:00,4/23/2025 0:00,4/23/2025,TRK000000000143,DTDC,,1,134900,101634.99,18294.3,0,119929.29,f,f,f,4/15/2025 0:00,08:13.5,,,,
144,ORD00000144,835,13,2/1/2025 0:00,Processing,Pending,Online,Website,Desktop,Standard,60,,,,TRK000000000144,Delhivery,,1,61990,53298.1,9593.66,0,62891.76,f,f,f,2/1/2025 0:00,08:13.5,,,,
145,ORD00000145,436,13,3/8/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,39,3/10/2025 0:00,3/18/2025 0:00,3/18/2025,TRK000000000145,Xpressbees,,1,40999,34719.75,6249.56,0,40969.31,f,f,f,3/8/2025 0:00,08:13.5,,,,
147,ORD00000147,542,13,4/22/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,17,4/23/2025 0:00,5/1/2025 0:00,5/1/2025,TRK000000000147,DTDC,,1,74990,64952.29,11691.41,0,76643.7,f,f,f,4/22/2025 0:00,08:13.5,,,,
148,ORD00000148,42,13,6/30/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,60,7/1/2025 0:00,7/9/2025 0:00,7/9/2025,TRK000000000148,DTDC,,1,59490,52179.34,9392.28,0,61571.63,f,f,f,6/30/2025 0:00,08:13.5,,,,
151,ORD00000151,922,13,2/19/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,91,2/21/2025 0:00,2/26/2025 0:00,2/26/2025,TRK000000000151,Shadowfax,,1,18999,15594.7,2807.05,0,18401.74,f,f,f,2/19/2025 0:00,08:13.5,,,,
153,ORD00000153,959,13,7/9/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,35,7/11/2025 0:00,7/18/2025 0:00,7/18/2025,TRK000000000153,Delhivery,,1,37999,30736.5,5532.57,0,36269.07,f,f,f,7/9/2025 0:00,08:13.5,,,,
155,ORD00000155,293,13,6/7/2024 0:00,Cancelled,Pending,Online,Website,Mobile,Standard,14,,,,TRK000000000155,Shadowfax,,1,12999,11689.26,2104.07,0,13793.32,f,f,f,6/7/2024 0:00,08:13.5,6/8/2024 0:00,,,
156,ORD00000156,400,13,4/22/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,65,4/23/2024 0:00,4/29/2024 0:00,4/29/2024,TRK000000000156,Xpressbees,,1,52490,42451.99,7641.36,0,50093.35,f,f,f,4/22/2024 0:00,08:13.5,,,,
157,ORD00000157,395,13,5/8/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,38,5/10/2024 0:00,5/15/2024 0:00,5/15/2024,TRK000000000157,Xpressbees,,1,17999,15356.13,2764.1,0,18120.23,f,f,f,5/8/2024 0:00,08:13.5,,,,
158,ORD00000158,253,13,8/2/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,44,8/4/2025 0:00,8/10/2025 0:00,8/10/2025,TRK000000000158,Blue Dart,,1,7999,7411.39,1334.05,0,8745.45,f,f,f,8/2/2025 0:00,08:13.5,,,,
160,ORD00000160,257,13,12/8/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,34,12/10/2025 0:00,12/15/2025 0:00,12/15/2025,TRK000000000160,Ecom Express,,1,42990,31634.02,5694.12,0,37328.15,f,f,f,12/8/2025 0:00,08:13.5,,,,
162,ORD00000162,330,13,12/26/2024 0:00,Confirmed,Pending,Online,Website,Mobile,Standard,25,,,,TRK000000000162,Delhivery,,1,33990,23914.67,4304.64,0,28219.31,f,f,f,12/26/2024 0:00,08:13.5,,,,
163,ORD00000163,424,13,1/1/2026 0:00,Delivered,Paid,Online,Website,Tablet,Standard,11,1/3/2026 0:00,1/8/2026 0:00,1/8/2026,TRK000000000163,Delhivery,,1,57990,48242.13,8683.58,0,56925.71,f,f,f,1/1/2026 0:00,08:13.5,,,,
193,ORD00000193,675,12,1/9/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,88,1/10/2025 0:00,1/10/2025 0:00,1/10/2025,,,,1,44990,40718.4,7329.31,0,48047.71,f,f,f,1/9/2025 0:00,08:13.5,,,,
197,ORD00000197,133,4,7/14/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,89,7/16/2025 0:00,7/16/2025 0:00,7/16/2025,,,,1,29998,25710.48,4627.88,0,30338.36,f,f,f,7/14/2025 0:00,08:13.5,,,,
201,ORD00000201,551,7,11/5/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,96,11/6/2024 0:00,11/6/2024 0:00,11/6/2024,,,,1,37999,33767.08,6078.07,0,39845.16,f,f,f,11/5/2024 0:00,08:13.5,,,,
205,ORD00000205,222,9,7/10/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,87,7/11/2025 0:00,7/11/2025 0:00,7/11/2025,,,,1,89900,78381.68,14108.7,0,92490.38,f,f,t,7/10/2025 0:00,08:13.5,,,,
210,ORD00000210,647,6,12/25/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,85,12/27/2025 0:00,12/27/2025 0:00,12/27/2025,,,,1,16999,12205.02,2196.9,0,14401.93,f,f,f,12/25/2025 0:00,08:13.5,,,,
211,ORD00000211,19,9,4/15/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,27,4/16/2025 0:00,4/16/2025 0:00,4/16/2025,,,,1,42990,36296.7,6533.41,0,42830.1,f,f,f,4/15/2025 0:00,08:13.5,,,,
214,ORD00000214,249,11,8/9/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,74,8/10/2024 0:00,8/10/2024 0:00,8/10/2024,,,,1,2695,2200.82,396.15,0,2596.96,f,f,f,8/9/2024 0:00,08:13.5,,,,
215,ORD00000215,7,3,3/23/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,45,3/24/2024 0:00,3/24/2024 0:00,3/24/2024,,,,1,46990,41751.56,7515.28,0,49266.84,f,f,f,3/23/2024 0:00,08:13.5,,,,
220,ORD00000220,316,2,3/24/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,87,3/26/2024 0:00,3/26/2024 0:00,3/26/2024,,,,1,134900,106732.69,19211.88,0,125944.58,f,f,f,3/24/2024 0:00,08:13.5,,,,
165,ORD00000165,777,13,10/25/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,12,10/27/2024 0:00,11/4/2024 0:00,11/4/2024,TRK000000000165,DTDC,,1,2999,2364.92,425.69,0,2790.61,f,f,f,10/25/2024 0:00,08:13.5,,,,
166,ORD00000166,721,13,1/19/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,61,1/20/2024 0:00,1/26/2024 0:00,1/26/2024,TRK000000000166,Xpressbees,,1,26999,24151.43,4347.26,0,28498.69,f,f,f,1/19/2024 0:00,08:13.5,,,,
169,ORD00000169,530,13,8/28/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,47,8/29/2024 0:00,9/3/2024 0:00,9/3/2024,TRK000000000169,Blue Dart,,1,17999,15960.64,2872.92,0,18833.56,f,f,f,8/28/2024 0:00,08:13.5,,,,
170,ORD00000170,434,13,7/31/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,32,8/2/2024 0:00,8/7/2024 0:00,8/7/2024,TRK000000000170,Blue Dart,,1,36999,30521.99,5493.96,0,36015.95,f,f,f,7/31/2024 0:00,08:13.5,,,,
172,ORD00000172,63,13,2/15/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,40,2/17/2024 0:00,2/24/2024 0:00,2/24/2024,TRK000000000172,Delhivery,,1,9295,8349.87,1502.98,0,9852.85,f,f,f,2/15/2024 0:00,08:13.5,,,,
173,ORD00000173,573,13,3/5/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,75,3/7/2024 0:00,3/12/2024 0:00,3/12/2024,TRK000000000173,Ecom Express,,1,154900,137602.91,24768.52,0,162371.43,f,f,f,3/5/2024 0:00,08:13.5,,,,
174,ORD00000174,902,13,10/8/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,34,10/9/2025 0:00,10/14/2025 0:00,10/14/2025,TRK000000000174,Blue Dart,,1,144900,119765.92,21557.87,0,141323.79,f,f,f,10/8/2025 0:00,08:13.5,,,,
175,ORD00000175,130,13,10/25/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,87,10/26/2025 0:00,10/31/2025 0:00,10/31/2025,TRK000000000175,DTDC,,1,17999,13873.16,2497.17,0,16370.33,f,f,f,10/25/2025 0:00,08:13.5,,,,
178,ORD00000178,350,13,12/23/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,91,12/25/2025 0:00,1/2/2026 0:00,1/2/2026,TRK000000000178,Delhivery,,1,13490,8967.01,1614.06,0,10581.07,f,f,f,12/23/2025 0:00,08:13.5,,,,
179,ORD00000179,809,13,2/24/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,18,2/26/2024 0:00,3/5/2024 0:00,3/5/2024,TRK000000000179,Ecom Express,,1,12995,11291.86,2032.53,0,13324.39,f,f,f,2/24/2024 0:00,08:13.5,,,,
180,ORD00000180,189,13,1/18/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,75,1/19/2024 0:00,1/26/2024 0:00,1/26/2024,TRK000000000180,Blue Dart,,1,144900,133528.19,24035.07,0,157563.27,f,f,f,1/18/2024 0:00,08:13.5,,,,
181,ORD00000181,179,13,7/8/2024 0:00,Processing,Pending,Online,Website,Mobile,Standard,1,,,,TRK000000000181,Shadowfax,,1,39990,36814.87,6626.68,0,43441.54,f,f,f,7/8/2024 0:00,08:13.5,,,,
182,ORD00000182,671,13,5/4/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,48,5/5/2024 0:00,5/13/2024 0:00,5/13/2024,TRK000000000182,Blue Dart,,1,20999,16104.4,2898.79,0,19003.19,f,f,f,5/4/2024 0:00,08:13.5,,,,
183,ORD00000183,134,13,7/24/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,20,7/25/2024 0:00,7/30/2024 0:00,7/30/2024,TRK000000000183,DTDC,,1,59490,52682.5,9482.85,0,62165.35,f,f,f,7/24/2024 0:00,08:13.5,,,,
185,ORD00000185,398,13,11/2/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,70,11/4/2025 0:00,11/12/2025 0:00,11/12/2025,TRK000000000185,DTDC,,1,37990,31829.87,5729.38,0,37559.25,f,f,f,11/2/2025 0:00,08:13.5,,,,
186,ORD00000186,654,13,8/31/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,77,9/1/2025 0:00,9/9/2025 0:00,9/9/2025,TRK000000000186,DTDC,,1,33999,30375.91,5467.66,0,35843.57,f,f,f,8/31/2025 0:00,08:13.5,,,,
187,ORD00000187,138,13,4/7/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,41,4/9/2024 0:00,4/17/2024 0:00,4/17/2024,TRK000000000187,Ecom Express,,1,54999,43319.65,7797.54,0,51117.19,f,f,f,4/7/2024 0:00,08:13.5,,,,
228,ORD00000228,979,7,2/23/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,86,2/25/2024 0:00,2/25/2024 0:00,2/25/2024,,,,1,21999,18610.83,3349.95,0,21960.78,f,f,f,2/23/2024 0:00,08:13.5,,,,
229,ORD00000229,346,4,9/21/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,95,9/23/2025 0:00,9/23/2025 0:00,9/23/2025,,,,1,45999,36738.61,6612.95,0,43351.56,f,f,f,9/21/2025 0:00,08:13.5,,,,
230,ORD00000230,826,3,4/23/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,31,4/24/2024 0:00,4/24/2024 0:00,4/24/2024,,,,1,69990,57229.1,10301.24,0,67530.34,f,f,f,4/23/2024 0:00,08:13.5,,,,
232,ORD00000232,47,2,9/7/2024 0:00,Returned,Pending,In-Store,Walk-in,,Store Pickup,62,9/8/2024 0:00,9/8/2024 0:00,9/8/2024,,,,1,49999,39792.13,7162.58,0,46954.71,f,f,f,9/7/2024 0:00,08:13.5,,9/11/2024 0:00,,
233,ORD00000233,301,12,9/24/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,26,9/26/2025 0:00,9/26/2025 0:00,9/26/2025,,,,1,21999,20759.38,3736.69,0,24496.06,f,f,f,9/24/2025 0:00,08:13.5,,,,
238,ORD00000238,195,3,12/4/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,60,12/6/2024 0:00,12/6/2024 0:00,12/6/2024,,,,1,17999,11864.06,2135.53,0,13999.59,f,f,f,12/4/2024 0:00,08:13.5,,,,
240,ORD00000240,127,8,1/4/2026 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,46,1/6/2026 0:00,1/6/2026 0:00,1/6/2026,,,,1,23999,17641.4,3175.45,0,20816.86,f,f,f,1/4/2026 0:00,08:13.5,,,,
241,ORD00000241,734,3,8/29/2024 0:00,Returned,Pending,In-Store,Walk-in,,Store Pickup,59,8/30/2024 0:00,8/30/2024 0:00,8/30/2024,,,,1,169999,128267.8,23088.2,0,151356,f,f,f,8/29/2024 0:00,08:13.5,,9/2/2024 0:00,,
254,ORD00000254,147,12,7/13/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,30,7/14/2025 0:00,7/14/2025 0:00,7/14/2025,,,,1,57990,42496.35,7649.34,0,50145.7,f,f,f,7/13/2025 0:00,08:13.5,,,,
260,ORD00000260,976,7,9/2/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,13,9/3/2024 0:00,9/3/2024 0:00,9/3/2024,,,,1,149999,117141.85,21085.53,0,138227.38,f,f,f,9/2/2024 0:00,08:13.5,,,,
188,ORD00000188,510,13,12/1/2024 0:00,Confirmed,Pending,Online,Website,Tablet,Standard,9,,,,TRK000000000188,Xpressbees,,1,18999,13385.42,2409.38,0,15794.8,f,f,f,12/1/2024 0:00,08:13.5,,,,
189,ORD00000189,81,13,4/21/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,13,4/23/2024 0:00,4/30/2024 0:00,4/30/2024,TRK000000000189,Shadowfax,,1,33999,30630.81,5513.55,0,36144.35,f,f,f,4/21/2024 0:00,08:13.5,,,,
190,ORD00000190,196,13,6/1/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,72,6/3/2024 0:00,6/10/2024 0:00,6/10/2024,TRK000000000190,Xpressbees,,1,1598,1395.36,251.16,0,1646.52,f,f,f,6/1/2024 0:00,08:13.5,,,,
191,ORD00000191,13,13,6/12/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,66,6/14/2024 0:00,6/22/2024 0:00,6/22/2024,TRK000000000191,Delhivery,,1,6598,4999.1,899.84,0,5898.93,f,f,f,6/12/2024 0:00,08:13.5,,,,
192,ORD00000192,193,13,12/26/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,93,12/28/2025 0:00,1/3/2026 0:00,1/3/2026,TRK000000000192,Delhivery,,1,54990,43956.23,7912.12,0,51868.35,f,f,f,12/26/2025 0:00,08:13.5,,,,
194,ORD00000194,158,13,12/15/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,71,12/16/2024 0:00,12/24/2024 0:00,12/24/2024,TRK000000000194,Delhivery,,1,2799,1808.85,325.59,0,2134.44,f,f,f,12/15/2024 0:00,08:13.5,,,,
195,ORD00000195,986,13,11/18/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,73,11/19/2024 0:00,11/27/2024 0:00,11/27/2024,TRK000000000195,Blue Dart,,1,79999,69735.86,12552.46,0,82288.32,f,f,f,11/18/2024 0:00,08:13.5,,,,
196,ORD00000196,987,13,2/10/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,82,2/12/2025 0:00,2/19/2025 0:00,2/19/2025,TRK000000000196,Blue Dart,,1,21999,20646.27,3716.33,0,24362.6,f,f,f,2/10/2025 0:00,08:13.5,,,,
198,ORD00000198,589,13,11/24/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,52,11/25/2024 0:00,12/3/2024 0:00,12/3/2024,TRK000000000198,DTDC,,1,44990,39032.36,7025.82,0,46058.18,f,f,f,11/24/2024 0:00,08:13.5,,,,
